value,id,order
家政学専攻,4704,4704
生活文化専攻,4705,4705
現代家政学科,4706,4706
心理・コミュニケーション学科,4707,4707
人間社会科学専攻,4708,4708
生涯人間科学専攻,4709,4709
人間文化科学専攻,4710,4710
家政経済学科,4711,4711
住居学科,4712,4712
物質生物科学科,4713,4713
数物情報科学科,4714,4714
化学生命科学科,4715,4715
住居学専攻,4716,4716
食物・栄養学専攻,4717,4717
生活経済専攻,4718,4718
現代社会論専攻,4719,4719
相関文化論専攻,4720,4720
数理・物性構造科学専攻,4721,4721
物質・生物機能科学専攻,4722,4722
子ども運動学科,4723,4723
ダンス学科,4724,4724
スポーツ健康学科　健康スポーツ学専攻,4725,4725
スポーツ健康学科　幼児発達学専攻,4726,4726
運動科学科,4727,4727
会計ガバナンス学科,4728,4728
サステナビリティ学科,4729,4729
数理工学科,4730,4730
実践福祉学専攻,4731,4731
政治経済学専攻,4732,4732
日本語コミュニケーション学科,4733,4733
グローバルコミュニケーション学科,4734,4734
アントレプレナーシップ学科,4735,4735
家政保健学科,4736,4736
子ども心理学科,4737,4737
社会マネジメント学科,4738,4738
社会起業専攻,4739,4739
アート・デザイン表現学科,4740,4740
デザイン・工芸学科,4741,4741
共創デザイン学科,4742,4742
保育子ども学科,4743,4743
音楽芸術学科,4744,4744
演奏専攻,4745,4745
文化創造学科　初等教育学専攻,4746,4746
教育文化学科　書道・国語専修,4747,4747
教育文化学科　子ども発達専修,4748,4748
教育文化学科　学校教育専修,4749,4749
文化創造学科　文化創造学専攻,4750,4750
文化創造学科　デジタルアーカイブ専攻,4751,4751
文化創造学科　観光英語専修,4752,4752
文化創造学専攻,4753,4753
初等教育学専攻,4754,4754
デジタルアーカイブ専攻,4755,4755
芸術・芸術療法学科,4756,4756
多元心理学科,4757,4757
現代子ども学科　小学校・中学校教員養成コース,4758,4758
現代子ども学科　幼稚園教員・保育士養成コース,4759,4759
現代子ども教育学科,4760,4760
現代子ども教育学科　小学校・中学校教員養成コース,4761,4761
現代子ども教育学科　幼稚園教員・保育士育成コース,4762,4762
現代子ども学科,4763,4763
外国語コミュニケーション学科,4764,4764
生活マネジメント学科,4765,4765
食環境栄養学科,4766,4766
消費者科学専攻,4767,4767
国際言語コミュニケーション学科,4768,4768
人間関係学専攻,4769,4769
現代マネジメント専攻,4770,4770
こども健康・教育学科,4771,4771
こども健康・教育学科　初等・中等教育コース,4772,4772
こども健康・教育学科　保育・初等教育コース,4773,4773
体育科学科,4774,4774
生活造形学科,4775,4775
生活福祉学科,4776,4776
生活造形学専攻,4777,4777
生活福祉学専攻,4778,4778
公共圏創成専攻,4779,4779
表現文化専攻,4780,4780
医療福祉学科　言語聴覚専攻,4781,4781
医療福祉学科　社会福祉専攻,4782,4782
キャリア形成学科,4783,4783
現代こども学科,4784,4784
メディア創造学科,4785,4785
食物栄養科学科,4786,4786
生活デザイン専攻,4787,4787
食物栄養科学専攻,4788,4788
情報文化専攻,4789,4789
日本語日本文化専攻,4790,4790
国際社会システム専攻,4791,4791
国際日本文化学科,4792,4792
発達・学校心理学専攻,4793,4793
生活福祉文化専攻,4794,4794
応用英語専攻,4795,4795
福祉生活デザイン学科,4796,4796
生活福祉文化学科　ライフデザイン領域,4797,4797
生活福祉文化学科　ソーシャルワーク領域,4798,4798
生活福祉文化学科　保育士養成課程,4799,4799
生活福祉文化学科,4800,4800
ライフプランニング学科,4801,4801
化粧ファッション学科,4802,4802
化粧ファッション学専攻,4803,4803
キャリア英語学科,4804,4804
食文化学科,4805,4805
日本文化創造学科,4806,4806
メディア・芸術学科,4807,4807
建築＆芸術学科,4808,4808
文化社会学科,4809,4809
社会・文化環境学専攻,4810,4810
英語観光学科,4811,4811
心理こども学科,4812,4812
ファッション・ハウジングデザイン学科,4813,4813
総合文芸学科,4814,4814
心理・行動科学科,4815,4815
環境・バイオサイエンス学科,4816,4816
神戸国際教養学科,4817,4817
教育学科　義務教育コース,4818,4818
健康スポーツ栄養学科,4819,4819
児童教育学科　幼児教育・保育コース,4820,4820
児童教育学科　小学校・中学校教育コース,4821,4821
児童教育学科　小学校教育プラスコース,4822,4822
ジュニアスポーツ教育学科,4823,4823
福祉臨床学科　子ども福祉コース,4824,4824
総合健康学科,4825,4825
人間看護学科,4826,4826
心理・社会福祉学科,4827,4827
英語グローバル学科,4828,4828
教育学科　幼児教育・保育コース,4829,4829
教育学科　小学校・中学校教育コース,4830,4830
教育学科　国際教育コース,4831,4831
健康生命薬科学科,4832,4832
応用音楽学科,4833,4833
臨床教育学専攻,4834,4834
景観建築学科,4835,4835
健康・スポーツ科学専攻,4836,4836
健康・スポーツ科学科,4837,4837
食創造科学専攻,4838,4838
食創造科学科,4839,4839
景観建築学専攻,4840,4840
教育心理学科,4841,4841
実践英語学科,4842,4842
総合歴史学科,4843,4843
疾病治療薬学専攻,4844,4844
人間複合科学専攻,4845,4845
児童学科　保育士・幼稚園教員養成コース,4846,4846
児童学科　小学校教員養成コース,4847,4847
日本言語文化専攻,4848,4848
初等教育学科　児童教育コース,4849,4849
人間福祉学科　介護福祉コース,4850,4850
初等教育学科　幼児教育コース,4851,4851
人間福祉学科　社会福祉コース,4852,4852
生活デザイン学科　建築デザインコース,4853,4853
生活デザイン学科　生活デザインコース,4854,4854
健康生活学専攻,4855,4855
日本語学日本文学専攻,4856,4856
現代心理学科,4857,4857
国際観光ビジネス学科,4858,4858
子ども未来学科,4859,4859
心理子ども学科,4860,4860
心理子ども学科　心理福祉専攻,4861,4861
心理子ども学科　子ども専攻,4862,4862
人間発達学科　人間発達学専攻,4863,4863
人間発達学科　人間基礎学専攻,4864,4864
心理・文化学科,4865,4865
児童・幼児教育学科,4866,4866
人間発達学科,4867,4867
福祉学科　福祉・心理・養護教諭コース,4868,4868
福祉学科　子ども家庭福祉コース,4869,4869
助産別科,4870,4870
人間科学科　心理・社会福祉専攻,4871,4871
人間科学科　初等教育・保育専攻,4872,4872
アジア文化学科,4873,4873
言語芸術学科,4874,4874
メディア・コミュニケーション学科,4875,4875
発達教育学専攻,4876,4876
食生活健康学科,4877,4877
地域包括支援学科,4878,4878
こども教育保育学科,4879,4879
文化コミュニケーション学科,4880,4880
教育・心理学科,4881,4881
教育・心理学科　初等・中等（英語）教育専攻,4882,4882
教育・心理学科　心理・文化専攻,4883,4883
ことばと文化学科,4884,4884
法ビジネス学科,4885,4885
経済科,4886,4886
デザイン環境学科,4887,4887
社会福祉学科　介護福祉専攻,4888,4888
法経科,4889,4889
専攻科　音楽専攻,4890,4890
専攻科　造形専攻,4891,4891
国際総合学科,4892,4892
専攻科,4893,4893
商経学科,4894,4894
生活科学科　食物栄養専攻,4895,4895
生活科学科　生活科学専攻,4896,4896
総合生活キャリア学科,4897,4897
生活創造学科,4898,4898
生活科,4899,4899
生活文化学科　食物栄養学専攻,4900,4900
生活文化学科　子ども生活専攻,4901,4901
専攻科　文化学専攻,4902,4902
地域創成学科,4903,4903
ことばの芸術学科,4904,4904
キャリア教養学科,4905,4905
人間福祉学科　介護福祉専攻,4906,4906
人間福祉学科　社会福祉専攻,4907,4907
地域総合文化学科,4908,4908
人間教育学科　子ども教育フィールド,4909,4909
人間教育学科　生活健康フィールド,4910,4910
幼児教育科,4911,4911
現代コミュニケーション学科,4912,4912
コミュニティ子ども学科,4913,4913
専攻科　幼児教育専攻,4914,4914
地域保育学科,4915,4915
文化表現学科,4916,4916
介護福祉科,4917,4917
ビジネス実務学科,4918,4918
専攻科　高度調理師専攻,4919,4919
専攻科　キャリア開発専攻,4920,4920
専攻科　健康栄養専攻,4921,4921
専攻科　幼児保育専攻,4922,4922
健康栄養学科　食物栄養専攻,4923,4923
健康栄養学科　調理製菓専攻,4924,4924
健康生活学科　健康マネジメント専攻,4925,4925
健康生活学科　健康スポーツ専攻,4926,4926
健康生活学科,4927,4927
健康生活学科　健康栄養専攻,4928,4928
人間生活学科　こども発達専攻,4929,4929
人間生活学科　生活クリエイション専攻,4930,4930
人間生活学科　キャリア創造専攻,4931,4931
ヘルスケア栄養学科,4932,4932
専攻科　服飾文化専攻,4933,4933
専攻科　医療保育専攻,4934,4934
ビジネスライフ学科,4935,4935
保育創造学科,4936,4936
家政科　生活総合ビジネス専攻,4937,4937
英文科,4938,4938
家政科,4939,4939
家政科　家政専攻,4940,4940
家政科　食物栄養専攻,4941,4941
国文科,4942,4942
文科,4943,4943
ライフケア学科,4944,4944
ライフケア学科　臨床検査専攻,4945,4945
専攻科　養護教諭専攻,4946,4946
専攻科　こども教育学専攻,4947,4947
専攻科　臨床工学専攻,4948,4948
食物栄養科,4949,4949
服飾芸術科,4950,4950
栄養科,4951,4951
運輸科,4952,4952
保健体育学科,4953,4953
製菓学科,4954,4954
ビジネス社会学科,4955,4955
美容総合学科,4956,4956
専攻科　芸術専攻,4957,4957
専攻科　初等教育専攻,4958,4958
総合ビジネス・情報学科,4959,4959
生活プロデュース学科,4960,4960
幼児教育保育科,4961,4961
歯科衛生科,4962,4962
食物栄養科　栄養士コース,4963,4963
食物栄養科　パティシエコース,4964,4964
専攻科　養護教育専攻,4965,4965
専攻科　地域看護学専攻,4966,4966
専攻科　助産学専攻,4967,4967
家政学科　家政専攻,4968,4968
家政学科　食物栄養専攻,4969,4969
家政学科　生活福祉専攻,4970,4970
言語コミュニケーション学科,4971,4971
国際コミュニケーション科,4972,4972
デザイン美術学科,4973,4973
国際自動車工学科,4974,4974
モータースポーツエンジニアリング学科,4975,4975
専攻科　車体整備専攻,4976,4976
専攻科　１級自動車整備専攻,4977,4977
自動車工学科,4978,4978
専攻科　口腔保健学専攻,4979,4979
生活デザイン総合学科,4980,4980
ライフデザイン総合学科,4981,4981
生活文化学科　食物栄養専攻,4982,4982
生活文化学科　生活文化専攻,4983,4983
こども健康学科　栄養専攻,4984,4984
こども健康学科　保育専攻,4985,4985
こども健康学科,4986,4986
専攻科　アスレティックトレーナー専攻,4987,4987
専攻科　国際コミュニケーション専攻,4988,4988
キャリアプランニング科,4989,4989
専攻科　医療情報専攻,4990,4990
幼児教育・保育科,4991,4991
未来キャリア学科,4992,4992
専攻科　生活学専攻,4993,4993
キャリア育成学科,4994,4994
子ども学科　小学校教諭養成課程,4995,4995
子ども学科　保育士養成課程,4996,4996
環境文化学科,4997,4997
文化芸術学科,4998,4998
専攻科　介護専攻,4999,4999
キャリア英語科,5000,5000
ライフデザイン総合学科　ライフデザインコース,5001,5001
ライフデザイン総合学科　栄養士コース,5002,5002
専攻科　仏教学専攻,5003,5003
調理製菓学科,5004,5004
総合保育学科,5005,5005
英語科,5006,5006
調理・製菓学科,5007,5007
経営会計学科,5008,5008
幼児教育科　保育福祉教養コース,5009,5009
幼児教育科　幼児教育コース,5010,5010
医療秘書学科,5011,5011
養護保健学科,5012,5012
商経科,5013,5013
美容生活文化学科,5014,5014
実践保育学科,5015,5015
実践食物学科,5016,5016
医療事務総合学科,5017,5017
ものづくり創造工学科,5018,5018
情報処理工学科,5019,5019
専攻科　保育学専攻,5020,5020
機械システム系,5021,5021
建築システム系,5022,5022
電気・電子システム系,5023,5023
保育科第三部,5024,5024
保育科第一部,5025,5025
専攻科　生活福祉専攻,5026,5026
専攻科　健康教育専攻,5027,5027
英語キャリア・コミュニケーション学科,5028,5028
心理・人間関係学科,5029,5029
食生活学科,5030,5030
健康・スポーツ学科,5031,5031
日本語文化学科,5032,5032
専攻科　美術専攻,5033,5033
生活未来科,5034,5034
地域こども学科,5035,5035
政策医療看護学専攻,5036,5036
健康保育学科,5037,5037
地域福祉学科,5038,5038
地域福祉学専攻,5039,5039
美術・デザイン学科,5040,5040
幼児教育学科第三部,5041,5041
幼児教育学科第一部,5042,5042
生活実践科学科,5043,5043
専攻科　児童生活専攻,5044,5044
専攻科　調理専攻,5045,5045
商科,5046,5046
生活科学科　食物専攻,5047,5047
人間健康科　介護福祉専攻,5048,5048
人間健康科　食物栄養専攻,5049,5049
人間健康科,5050,5050
ビジネス・コミュニケーション科,5051,5051
リハビリテーション学科　リハビリテーション心理学専攻,5052,5052
リハビリテーション医療学専攻,5053,5053
組込技術工学科,5054,5054
子ども健康学科,5055,5055
専攻科　子ども健康学専攻,5056,5056
生活福祉情報科,5057,5057
ファッション総合学科,5058,5058
専攻科　テクニカル専攻,5059,5059
ライフプランニング総合学科,5060,5060
キャリア開発学科,5061,5061
健康スポーツコミュニケーション学科,5062,5062
メディア・プロモーション学科,5063,5063
美容ファッションビジネス学科,5064,5064
文化教養学科,5065,5065
専攻科　文化教養専攻,5066,5066
こども未来学科,5067,5067
専攻科　こども学専攻,5068,5068
初等教育科,5069,5069
専攻科　食物栄養専攻,5070,5070
専攻科　児童教育専攻,5071,5071
生活科学科　食物栄養学専攻,5072,5072
生活科学科　生活福祉専攻,5073,5073
生活学科　食物栄養専攻,5074,5074
生活学科　生活学専攻,5075,5075
生活学科　こども学専攻,5076,5076
柔道整復学健康ケア専攻,5077,5077
東京理学療法学科,5078,5078
東京柔道整復学科,5079,5079
ＩＴソリューション学科,5080,5080
グローバル経営学科,5081,5081
生産電子システム技術科,5082,5082
知能電子システム科,5083,5083
機械システム系　デジタルエンジニアリング科,5084,5084
情報システム科,5085,5085
建築環境システム科,5086,5086
機械システム系　メカトロニクス科,5087,5087
産業技術専攻科,5088,5088
土木エンジニアリング科,5089,5089
現代家政学科　生活学専攻,5090,5090
現代家政学科　児童学専攻,5091,5091
居住システム系　住居環境科,5092,5092
産業デザイン科,5093,5093
電気技術科,5094,5094
建設設備科,5095,5095
応用健康心理学科,5096,5096
国際文化・観光学科,5097,5097
国際ファッション文化学科,5098,5098
建築・インテリア学科,5099,5099
デザイン・造形学科,5100,5100
ファッション社会学科,5101,5101
ファッションクリエイション学科,5102,5102
被服環境学専攻,5103,5103
専攻科　ファッション専攻,5104,5104
ファッション学科,5105,5105
児童教育学科　教育コース,5106,5106
児童教育学科　保育コース,5107,5107
児童教育学専攻,5108,5108
都市経営学科,5109,5109
都市経営学専攻,5110,5110
保健衛生学専攻,5111,5111
検査科学科,5112,5112
生活栄養学科,5113,5113
材料化学科,5114,5114
環境動態学専攻,5115,5115
環境政策・計画学科,5116,5116
環境建築デザイン学科,5117,5117
環境生態学科,5118,5118
生物資源管理学科,5119,5119
地域文化学専攻,5120,5120
人間看護学専攻,5121,5121
工学科　知能機械・情報通信学系　情報通信コース,5122,5122
工学科　建築・都市環境学系　都市環境エネルギーコース,5123,5123
工学科　建築・都市環境学系　建築コース,5124,5124
工学科　機械・素材科学系　シミュレーションコース,5125,5125
工学科　機械・素材科学系　化学バイオコース,5126,5126
工学科　知能機械・情報通信学系　ロボティクスコース,5127,5127
工学科　機械・素材科学系　先進製造コース,5128,5128
工学科　知能機械・情報通信学系　医療福祉工学コース,5129,5129
工学科　機械・素材科学系　食品工学コース,5130,5130
工学科　建築・都市環境学系　都市防災コース,5131,5131
工学科　機械・素材科学系　素材科学コース,5132,5132
教育学科　幼稚園教諭・保育士専攻,5133,5133
教育学科　小学校・中学校教諭専攻,5134,5134
総合英語学科,5135,5135
グローバルカルチャー・コミュニケーション専攻,5136,5136
福祉貢献学科　子ども福祉専攻,5137,5137
福祉貢献学科　社会福祉専攻,5138,5138
福祉貢献学科,5139,5139
人間情報学科,5140,5140
医療貢献学科,5141,5141
スポーツ・健康医科学科,5142,5142
医療貢献学科　言語聴覚学専攻,5143,5143
医療貢献学科　視覚科学専攻,5144,5144
心理医療科学専攻,5145,5145
創造表現学科,5146,5146
創造表現学科　創作表現専攻,5147,5147
創造表現学科　建築・インテリアデザイン専攻,5148,5148
創造表現学科　メディアプロデュース専攻,5149,5149
栄養マネジメント学科,5150,5150
健康システム学科,5151,5151
こども福祉学科,5152,5152
メディア映像学科,5153,5153
デザイン芸術学科,5154,5154
動物生命科学科,5155,5155
芸術制作表現専攻,5156,5156
ものづくり・サイエンス総合学科,5157,5157
生命・物質化学科,5158,5158
建築・生活デザイン学科,5159,5159
ビジネス教養学科,5160,5160
美術工芸学科,5161,5161
福祉学科　子ども福祉専攻,5162,5162
福祉学科　介護福祉専攻,5163,5163
スポーツプロモーション学科,5164,5164
医療安全管理学専攻,5165,5165
政治・行政専攻,5166,5166
起業・経営情報専攻,5167,5167
教育福祉心理学科,5168,5168
教育福祉心理学科　小学校教員養成コース,5169,5169
教育福祉心理学科　保育福祉心理コース,5170,5170
こども教育学科　幼児教育コース,5171,5171
こども教育学科　小学校教育コース,5172,5172
子ども教育学科　学校教育コース,5173,5173
グローバル・スタディーズ学科,5174,5174
子ども教育学科　幼児教育コース,5175,5175
生活情報学科,5176,5176
文芸文化学科,5177,5177
人間発達心理学科,5178,5178
社会情報デザイン学科,5179,5179
ホテルビジネス科,5180,5180
国際ホスピタリティ観光科,5181,5181
生産機械技術科,5182,5182
食産業学専攻,5183,5183
事業構想学専攻,5184,5184
価値創造デザイン学類,5185,5185
事業プランニング学類,5186,5186
フードマネジメント学類,5187,5187
食資源開発学類,5188,5188
生物生産学類,5189,5189
システム生体工学科,5190,5190
総合デザイン工学科,5191,5191
情報・生命工学群　医工学プログラム,5192,5192
情報・生命工学群　情報システムプログラム,5193,5193
建築・都市・環境工学群　建築都市プログラム,5194,5194
情報・生命工学群　生物応用プログラム,5195,5195
建築・都市・環境工学群　土木・環境プログラム,5196,5196
情報・生命工学群,5197,5197
建築・都市・環境工学群,5198,5198
建築・都市・環境工学群　工学デザインプログラム,5199,5199
システム生体工学専攻,5200,5200
生命情報学専攻,5201,5201
環境・生命工学専攻,5202,5202
子ども福祉学科,5203,5203
人間福祉学専攻,5204,5204
教育学科　発達支援教育専攻,5205,5205
教育学科　子ども教育専攻,5206,5206
教育学科　子ども発達教育専攻,5207,5207
福祉栄養学科,5208,5208
保健教育学科,5209,5209
基盤工学専攻　社会システム工学コース,5210,5210
基盤工学専攻　基盤工学コース,5211,5211
基盤工学専攻　起業マネジメントコース,5212,5212
基盤工学専攻　マテリアル工学コース,5213,5213
基盤工学専攻　化学コース,5214,5214
基盤工学専攻　環境数理コース,5215,5215
基盤工学専攻　高度教育実践コース,5216,5216
基盤工学専攻　生命科学コース,5217,5217
基盤工学専攻　情報学コース,5218,5218
基盤工学専攻　電子・光工学コース,5219,5219
基盤工学専攻　航空宇宙工学コース,5220,5220
基盤工学専攻　エネルギー工学コース,5221,5221
基盤工学専攻　知能機械工学コース,5222,5222
基盤工学専攻,5223,5223
電子・光工学専攻,5224,5224
環境数理専攻,5225,5225
応用物理専攻,5226,5226
機能化学専攻,5227,5227
生命情報専攻,5228,5228
情報と人間専攻,5229,5229
情報通信専攻,5230,5230
情報とメディア専攻,5231,5231
サイバーリアリティ専攻,5232,5232
ＡＩ・コンピュータ科学専攻,5233,5233
脳情報・心理情報学専攻,5234,5234
人間行動専攻,5235,5235
地域・行政システム専攻,5236,5236
数理経済マネジメント専攻,5237,5237
スポーツマネジメント専攻,5238,5238
国際経済マネジメント専攻,5239,5239
企業・起業マネジメント専攻,5240,5240
人文学科　キャリア・イングリッシュ専攻,5241,5241
人文学科　こども専攻,5242,5242
人文学科　保育・幼児教育専攻,5243,5243
心理臨床学科　人間科学コース,5244,5244
人文学科　児童教育専攻,5245,5245
障害心理学専攻,5246,5246
演奏研究専攻,5247,5247
幼児教育・福祉学科,5248,5248
事業構想専攻,5249,5249
経営実務科,5250,5250
専攻科　服飾美術専攻,5251,5251
専攻科　保育臨床専攻,5252,5252
科学技術専攻,5253,5253
第二看護学科,5254,5254
第一看護学科,5255,5255
社会福祉科　子ども福祉専攻,5256,5256
社会福祉科,5257,5257
社会福祉科　介護福祉専攻,5258,5258
コミュニティ総合学科,5259,5259
経営福祉ビジネス学科,5260,5260
農学ビジネス学科,5261,5261
初等教育課程,5262,5262
静岡理学療法学科,5263,5263
初等教育高度実践専攻,5264,5264
健康栄養科学専攻,5265,5265
国際教育専攻,5266,5266
健康柔道整復学科,5267,5267
健康鍼灸学科,5268,5268
心身マネジメント学科,5269,5269
環境防災専攻,5270,5270
芸創プロデュース学科,5271,5271
芸能マネジメント学科,5272,5272
専攻科　自動車工学専攻,5273,5273
自動車工業科,5274,5274
人間総合学科,5275,5275
社会福祉学科　社会福祉士コース,5276,5276
専攻科　看護学専攻,5277,5277
社会福祉学科　介護福祉士コース,5278,5278
生活科学学科　生活デザイン専攻,5279,5279
生活科学学科,5280,5280
生活科学学科　食物栄養専攻,5281,5281
生活科学学科　生活情報専攻,5282,5282
生活科学学科　生活情報デザイン専攻,5283,5283
地域経営学科,5284,5284
専攻科　住居・デザイン専攻,5285,5285
専攻科　経営情報専攻,5286,5286
専攻科　国際文化専攻,5287,5287
生活学科　情報・経営専攻,5288,5288
生活学科　住居・デザイン専攻,5289,5289
こども育成学科,5290,5290
総合生活学科　生活福祉コース,5291,5291
総合生活学科　生活創造コース,5292,5292
総合生活学科　医療事務コース,5293,5293
複合芸術専攻,5294,5294
総合生活デザイン学科,5295,5295
飛行機操縦科,5296,5296
専攻科　診療情報管理専攻,5297,5297
児童教育学科　初等教育学専攻,5298,5298
児童教育学科　幼児教育学専攻,5299,5299
専攻科　芸術表現専攻,5300,5300
専攻科　車体整備工学専攻,5301,5301
自動車工業学科,5302,5302
医療衛生学科　医療検査専攻,5303,5303
医療衛生学科　歯科衛生専攻,5304,5304
医療衛生学科,5305,5305
専攻科　応用生命科学専攻,5306,5306
秘書科,5307,5307
専攻科　幼児教育学専攻,5308,5308
経営情報科,5309,5309
生活文化学科　生活介護福祉専攻,5310,5310
保育学科通信教育課程,5311,5311
医療技術学専攻,5312,5312
義肢装具学科,5313,5313
政治・政策学科,5314,5314
理工学科　建築工学専攻,5315,5315
理工学科　機械工学専攻,5316,5316
理工学科　情報科学専攻,5317,5317
理工学科　電気電子工学専攻,5318,5318
理工学科　数理科学専攻,5319,5319
総合リハビリテーション学科,5320,5320
ソーシャルワーク学科,5321,5321
介護福祉マネジメント学科,5322,5322
人間コミュニティ学科,5323,5323
地域共生学科　製菓コース,5324,5324
地域共生学科　食物栄養コース,5325,5325
地域共生学科　国際コミュニケーションコース,5326,5326
地域共生学科　介護福祉コース,5327,5327
地域共生学科,5328,5328
園芸科,5329,5329
経営福祉学科,5330,5330
総合ビジネス学科,5331,5331
家政科　生活デザイン専攻,5332,5332
生活科学科　福祉こども専攻,5333,5333
生活文化科　生活こども専攻,5334,5334
生活文化科,5335,5335
生活文化科　健康栄養専攻,5336,5336
生活文化科　生活文化専攻,5337,5337
キャリア開発総合学科,5338,5338
子ども福祉未来学科　保育専攻,5339,5339
子ども福祉未来学科,5340,5340
子ども福祉未来学科　コミュニティ福祉専攻,5341,5341
包装食品工学科,5342,5342
電子システム技術科,5343,5343
精密機械技術科,5344,5344
情報システム技術科,5345,5345
禅・人間学科,5346,5346
国際こども教育学科,5347,5347
情報処理科,5348,5348
ソフトウェア情報学専攻,5349,5349
電子光工学科,5350,5350
応用化学生物学科,5351,5351
キャリア創造学科,5352,5352
国際教養こども学科,5353,5353
医療福祉学科　医療福祉学専攻,5354,5354
医療福祉学科　保育学専攻,5355,5355
医療福祉学科　介護福祉学専攻,5356,5356
医療経営学科,5357,5357
医療福祉学専攻,5358,5358
医療経営学専攻,5359,5359
医療技術学科　救命救急学専攻,5360,5360
医療技術学科　臨床検査学専攻,5361,5361
医療技術学科　臨床工学専攻,5362,5362
リハビリテーション学科　義肢装具学専攻,5363,5363
リハビリテーション支援学科,5364,5364
感性デザイン学専攻,5365,5365
医療介護福祉科,5366,5366
看護科,5367,5367
健康福祉学科　介護福祉専攻,5368,5368
健康福祉学科　社会福祉専攻,5369,5369
看護先進科学専攻,5370,5370
東京医科歯科大学・チュラロンコーン大学国際連携歯学系専攻,5371,5371
東京医科歯科大学・チリ大学国際連携医学系専攻,5372,5372
生命理工医療科学専攻,5373,5373
医歯学専攻,5374,5374
医歯理工保健学専攻,5375,5375
東京医科歯科大学・マヒドン大学国際連携医学系専攻,5376,5376
ウィメンズヘルス・助産学専攻,5377,5377
現代社会学科　ビジネス文化専攻,5378,5378
現代社会学科　子ども生活学専攻,5379,5379
現代社会学科　スポーツ健康福祉専攻,5380,5380
ライフデザイン学科　スポーツ健康福祉専攻,5381,5381
ライフデザイン学科　子ども生活学専攻,5382,5382
ライフデザイン学科　ビジネス文化専攻,5383,5383
理学療法学・作業療法学専攻,5384,5384
情報伝達制御医学専攻,5385,5385
地域医療人間総合医学専攻,5386,5386
分子・器官制御医学専攻,5387,5387
診療検査学科,5388,5388
診療放射線科学科,5389,5389
放射線技術科学専攻,5390,5390
統合医科学専攻,5391,5391
保健看護学専攻,5392,5392
地域医療総合医学専攻,5393,5393
構造機能医学専攻,5394,5394
器官病態医学専攻,5395,5395
医療福祉・マネジメント学科,5396,5396
医療福祉経営専攻,5397,5397
放射線・情報科学科,5398,5398
視機能療法学科,5399,5399
医療・生命薬学専攻,5400,5400
医学検査学科,5401,5401
医療マネジメント学科,5402,5402
環境生態学系専攻,5403,5403
人間生物学系専攻,5404,5404
地域医療学系専攻,5405,5405
外科学系専攻,5406,5406
機能学系専攻,5407,5407
形態学系専攻,5408,5408
内科学系専攻,5409,5409
助産学専攻,5410,5410
社会医学研究系専攻,5411,5411
生物・医学研究系専攻,5412,5412
臨床医学研究系専攻,5413,5413
先端生命医科学系専攻,5414,5414
生命歯学科,5415,5415
生命歯学専攻,5416,5416
国際保健助産学専攻,5417,5417
医科学系専攻,5418,5418
福祉学科　こども学コース,5419,5419
福祉学科　福祉学コース,5420,5420
仏教学科　仏教芸術学専攻,5421,5421
仏教学科　日蓮学専攻,5422,5422
仏教学科　福祉学専攻,5423,5423
口腔疾患制御再建学専攻,5424,5424
こども教育福祉学科,5425,5425
基礎医学系専攻,5426,5426
臨床医学系専攻,5427,5427
口腔工学科,5428,5428
先端医療学専攻,5429,5429
先端医学専攻,5430,5430
産業衛生学専攻,5431,5431
産業衛生科学科,5432,5432
口腔歯学科,5433,5433
健康支援科学専攻,5434,5434
精神保健学専攻,5435,5435
鍼灸スポーツ学科,5436,5436
子ども医療福祉学科,5437,5437
感覚矯正学科,5438,5438
リハビリテーション学科　作業療法専攻,5439,5439
リハビリテーション学科　理学療法専攻,5440,5440
感覚矯正学科　言語聴覚専攻,5441,5441
感覚矯正学科　視能矯正専攻,5442,5442
臨床栄養学科,5443,5443
臨床工学専攻,5444,5444
感覚矯正学専攻,5445,5445
健康体育学専攻,5446,5446
臨床栄養学専攻,5447,5447
医療福祉経営学専攻,5448,5448
医療秘書学専攻,5449,5449
医療福祉デザイン学専攻,5450,5450
医療福祉マネジメント学専攻,5451,5451
視能療法学科,5452,5452
医療福祉経営学科,5453,5453
医療福祉デザイン学科,5454,5454
社会人大学院・研究系専攻,5455,5455
社会人大学院・臨床研究系専攻,5456,5456
機能系専攻,5457,5457
形態系専攻,5458,5458
専攻科　特別支援教育専攻,5459,5459
知能メカトロニクス学科,5460,5460
建築環境システム学科,5461,5461
総合システム工学専攻　経営システム工学コース,5462,5462
総合システム工学専攻　情報工学コース,5463,5463
共同サステナブル工学専攻　エレクトロモビリティコース,5464,5464
総合システム工学専攻　建築学コース,5465,5465
総合システム工学専攻　機械工学コース,5466,5466
電子情報システム学専攻,5467,5467
建築環境システム学専攻,5468,5468
総合システム工学専攻　知能メカトロニクスコース,5469,5469
総合システム科学専攻,5470,5470
共同サステナブル工学専攻　社会環境システムコース,5471,5471
保健医療福祉学専攻,5472,5472
健康開発学科　健康行動科学専攻,5473,5473
健康開発学科　検査技術科学専攻,5474,5474
健康開発学科　口腔保健科学専攻,5475,5475
健康開発学科,5476,5476
社会福祉子ども学科,5477,5477
社会福祉子ども学科　社会福祉学専攻,5478,5478
社会福祉子ども学科　福祉子ども学専攻,5479,5479
国際言語学科,5480,5480
こども発達学専攻,5481,5481
建築環境学科,5482,5482
